student_id,name,gender,age,department,level,cgpa,attendance_rate,assignments_submitted,library_usage_per_week,internet_hours_per_week,graduation_status
S104694,Student_4694,Female,21,Medicine,500,3.28,45.17,12,7,18.65,In Progress
S104695,Student_4695,Male,29,Business Admin,200,3.27,61.36,20,4,9.86,Dropped
S104696,Student_4696,Male,17,Medicine,500,4.12,48.45,17,2,18.15,Graduated
S104697,Student_4697,Male,23,Education,500,2.59,97.47,7,3,15.95,Graduated
S104698,Student_4698,Female,24,Engineering,300,4.15,42.05,19,0,12.67,In Progress
S104699,Student_4699,Female,19,Business Admin,100,2.75,98.44,17,4,7.61,Graduated
S104700,Student_4700,Female,19,Medicine,300,2.06,79.39,19,6,8.81,In Progress
S104701,Student_4701,Male,23,Computer Science,100,4.05,64.43,17,6,14.53,In Progress
S104702,Student_4702,Female,20,Business Admin,100,3.74,72.37,8,2,10.32,Graduated
S104703,Student_4703,Male,19,Computer Science,400,3.1,64.61,7,4,19.59,Dropped
S104704,Student_4704,Male,24,Engineering,300,2.59,74.39,15,1,8.41,Graduated
S104705,Student_4705,Male,19,Medicine,200,2.85,49.12,6,5,9.38,Graduated
S104706,Student_4706,Female,29,Business Admin,500,3.18,47.2,11,5,19.41,Graduated
S104707,Student_4707,Male,30,Business Admin,400,3.97,71.72,14,1,4.98,In Progress
S104708,Student_4708,Female,23,Engineering,200,2.08,44.28,19,5,20.31,Graduated
S104709,Student_4709,Female,18,Education,300,2.85,57.55,18,1,0.0,In Progress
S104710,Student_4710,Male,27,Computer Science,100,2.82,95.61,9,7,5.75,Dropped
S104711,Student_4711,Male,27,Business Admin,300,2.66,92.57,11,7,4.36,In Progress
S104712,Student_4712,Female,17,Law,300,2.55,89.88,5,2,1.64,In Progress
S104713,Student_4713,Male,28,Computer Science,400,4.13,70.43,14,1,6.55,In Progress
S104714,Student_4714,Female,22,Medicine,200,2.44,41.67,6,7,7.7,Graduated
S104715,Student_4715,Male,24,Engineering,400,3.09,47.28,18,4,10.92,In Progress
S104716,Student_4716,Female,17,Computer Science,200,2.17,95.17,10,4,0.0,Graduated
S104717,Student_4717,Female,29,Law,400,3.61,90.18,20,5,19.0,Graduated
S104718,Student_4718,Female,26,Law,500,2.65,62.59,17,4,7.2,Graduated
S104719,Student_4719,Female,28,Engineering,100,1.46,83.74,10,3,11.05,In Progress
S104720,Student_4720,Male,25,Engineering,100,3.68,91.27,7,4,6.93,Graduated
S104721,Student_4721,Male,19,Computer Science,100,2.61,77.22,14,1,10.02,Graduated
S104722,Student_4722,Female,19,Medicine,500,3.92,91.21,5,6,11.33,Dropped
S104723,Student_4723,Female,20,Education,500,3.76,54.68,20,6,13.38,In Progress
S104724,Student_4724,Male,27,Law,100,2.92,67.73,17,3,1.23,Graduated
S104725,Student_4725,Male,17,Engineering,100,3.28,74.74,7,3,18.99,Graduated
S104726,Student_4726,Male,25,Education,200,3.07,77.87,8,3,0.0,Graduated
S104727,Student_4727,Male,27,Education,200,2.02,99.22,5,3,11.23,In Progress
S104728,Student_4728,Male,19,Education,300,4.0,90.76,18,5,11.43,Graduated
S104729,Student_4729,Male,29,Medicine,400,2.82,43.32,11,2,6.44,Graduated
S104730,Student_4730,Female,26,Engineering,200,3.02,50.15,7,6,9.42,Graduated
S104731,Student_4731,Male,20,Law,200,3.03,79.43,12,5,10.97,Dropped
S104732,Student_4732,Male,17,Engineering,200,2.84,54.43,17,4,5.65,In Progress
S104733,Student_4733,Female,20,Computer Science,200,3.45,49.54,11,2,0.0,Graduated
S104734,Student_4734,Male,29,Law,500,2.93,80.0,16,5,7.6,Graduated
S104735,Student_4735,Male,17,Engineering,300,2.64,72.19,18,0,19.39,In Progress
S104736,Student_4736,Male,21,Law,200,2.71,88.31,10,7,4.71,Graduated
S104737,Student_4737,Male,21,Computer Science,400,4.16,59.16,12,2,7.21,In Progress
S104738,Student_4738,Male,30,Business Admin,200,3.04,59.78,13,5,7.52,Graduated
S104739,Student_4739,Female,27,Law,500,4.14,49.03,6,6,7.51,In Progress
S104740,Student_4740,Male,23,Business Admin,100,2.33,79.14,14,6,2.32,In Progress
S104741,Student_4741,Female,30,Education,100,2.55,82.53,20,5,14.13,In Progress
S104742,Student_4742,Female,24,Medicine,300,2.66,48.31,13,3,11.57,Graduated
S104743,Student_4743,Male,20,Computer Science,100,2.94,55.25,14,4,8.41,Graduated
S104744,Student_4744,Female,23,Law,200,2.5,49.26,9,5,4.05,Graduated
S104745,Student_4745,Male,20,Computer Science,500,2.91,84.86,20,4,6.62,In Progress
S104746,Student_4746,Female,19,Education,300,3.14,52.55,5,1,12.41,Graduated
S104747,Student_4747,Female,22,Business Admin,200,3.7,49.13,5,5,11.9,Dropped
S104748,Student_4748,Male,20,Medicine,100,2.06,44.19,11,2,9.56,In Progress
S104749,Student_4749,Male,30,Computer Science,400,3.65,89.88,10,4,12.56,Graduated
S104750,Student_4750,Male,19,Business Admin,200,3.52,47.44,14,0,20.19,Graduated
S104751,Student_4751,Male,25,Education,400,2.32,41.78,18,0,15.51,Graduated
S104752,Student_4752,Male,21,Education,400,2.45,43.86,13,6,3.52,In Progress
S104753,Student_4753,Female,29,Education,300,3.25,62.01,16,5,18.45,In Progress
S104754,Student_4754,Female,30,Business Admin,500,2.56,75.8,5,2,8.76,Graduated
S104755,Student_4755,Female,23,Law,100,3.96,63.89,14,5,13.76,Graduated
S104756,Student_4756,Female,28,Engineering,100,3.0,67.32,14,5,8.53,Graduated
S104757,Student_4757,Female,30,Computer Science,200,2.15,95.16,14,1,1.17,Graduated
S104758,Student_4758,Female,22,Engineering,100,2.22,85.54,14,5,11.13,Dropped
S104759,Student_4759,Female,26,Education,300,1.96,60.46,20,7,16.75,Dropped
S104760,Student_4760,Male,21,Engineering,100,2.93,49.26,11,5,4.97,Graduated
S104761,Student_4761,Male,23,Business Admin,200,2.96,84.95,17,6,7.87,Graduated
S104762,Student_4762,Female,27,Education,100,3.36,74.41,12,0,20.23,Graduated
S104763,Student_4763,Female,22,Education,500,3.88,97.73,19,1,16.42,Dropped
S104764,Student_4764,Male,26,Medicine,400,3.01,94.51,14,6,14.47,Graduated
S104765,Student_4765,Male,18,Medicine,400,3.89,73.82,20,6,13.4,Graduated
S104766,Student_4766,Male,29,Business Admin,400,2.49,44.19,20,6,11.48,Graduated
S104767,Student_4767,Male,29,Business Admin,500,1.97,41.86,8,2,5.59,Graduated
S104768,Student_4768,Female,29,Engineering,300,3.56,90.25,5,6,7.4,Graduated
S104769,Student_4769,Male,19,Computer Science,200,3.51,81.88,15,5,16.59,Graduated
S104770,Student_4770,Female,18,Engineering,500,3.18,73.61,15,4,9.19,In Progress
S104771,Student_4771,Female,28,Business Admin,200,3.48,81.34,17,1,1.11,Graduated
S104772,Student_4772,Female,19,Computer Science,300,1.38,72.39,7,5,10.51,Graduated
S104773,Student_4773,Male,17,Engineering,500,2.67,74.7,6,0,0.18,Graduated
S104774,Student_4774,Male,24,Law,100,3.78,53.55,20,7,6.48,In Progress
S104775,Student_4775,Female,22,Law,300,2.82,67.33,7,1,1.28,In Progress
S104776,Student_4776,Female,29,Computer Science,400,3.46,40.66,19,4,9.97,Graduated
S104777,Student_4777,Female,18,Medicine,500,4.82,80.12,16,5,11.24,Graduated
S104778,Student_4778,Male,24,Computer Science,300,3.72,59.94,10,4,17.4,Graduated
S104779,Student_4779,Female,22,Engineering,300,2.75,79.38,14,7,12.89,Graduated
S104780,Student_4780,Male,23,Education,500,1.76,95.59,7,6,7.56,In Progress
S104781,Student_4781,Female,27,Law,400,3.5,75.5,14,0,5.44,Graduated
S104782,Student_4782,Female,17,Education,400,1.58,59.69,17,1,12.25,In Progress
S104783,Student_4783,Female,23,Law,300,2.45,52.43,20,1,1.55,Graduated
S104784,Student_4784,Male,19,Engineering,200,2.48,55.1,8,7,17.58,Graduated
S104785,Student_4785,Male,27,Law,300,2.92,99.24,5,3,12.13,Dropped
S104786,Student_4786,Female,28,Computer Science,500,3.19,76.92,10,0,4.13,Graduated
S104787,Student_4787,Male,24,Education,500,2.4,66.43,6,6,5.93,In Progress
S104788,Student_4788,Female,22,Business Admin,500,3.74,53.86,8,1,7.36,Graduated
S104789,Student_4789,Male,20,Education,400,3.99,86.38,9,2,9.55,Graduated
S104790,Student_4790,Male,27,Engineering,100,2.83,63.25,9,3,11.5,Graduated
S104791,Student_4791,Male,24,Business Admin,500,3.75,58.07,8,7,8.65,In Progress
S104792,Student_4792,Female,25,Education,500,2.52,53.34,7,0,11.63,In Progress
S104793,Student_4793,Male,26,Engineering,200,2.27,51.14,8,7,7.65,In Progress
S104794,Student_4794,Male,18,Medicine,200,3.76,56.4,19,4,17.21,In Progress
S104795,Student_4795,Female,22,Computer Science,300,3.19,77.63,7,0,13.83,Graduated
S104796,Student_4796,Female,21,Law,300,3.27,54.39,7,2,15.46,Graduated
S104797,Student_4797,Female,21,Law,300,4.29,43.64,8,2,11.82,In Progress
S104798,Student_4798,Female,26,Law,500,3.47,61.54,17,4,15.85,In Progress
S104799,Student_4799,Male,27,Medicine,200,4.68,75.09,13,4,0.0,Graduated
S104800,Student_4800,Male,19,Computer Science,300,3.07,43.61,13,4,9.91,Graduated
S104801,Student_4801,Male,28,Education,200,4.06,67.16,12,7,17.53,Graduated
S104802,Student_4802,Male,24,Education,500,2.96,43.14,8,6,15.04,Dropped
S104803,Student_4803,Male,30,Computer Science,500,2.19,86.09,6,3,13.07,Dropped
S104804,Student_4804,Female,24,Business Admin,300,3.58,92.31,16,6,6.53,Graduated
S104805,Student_4805,Male,28,Computer Science,500,2.97,97.83,13,7,13.43,Dropped
S104806,Student_4806,Male,21,Law,500,4.45,81.48,10,2,12.39,In Progress
S104807,Student_4807,Male,24,Education,200,3.39,77.92,12,4,3.47,In Progress
S104808,Student_4808,Female,26,Computer Science,100,3.67,81.64,8,2,15.24,Graduated
S104809,Student_4809,Female,24,Education,400,1.9,91.28,12,3,9.1,Dropped
S104810,Student_4810,Male,19,Computer Science,300,3.51,88.43,10,5,5.07,Graduated
S104811,Student_4811,Female,18,Engineering,100,2.95,66.31,10,6,3.88,Graduated
S104812,Student_4812,Female,25,Law,300,2.46,79.06,19,3,7.41,Graduated
S104813,Student_4813,Female,18,Computer Science,100,3.98,49.72,10,6,11.3,Graduated
S104814,Student_4814,Female,25,Medicine,500,2.1,81.7,17,7,7.77,Graduated
S104815,Student_4815,Female,20,Computer Science,300,3.25,83.85,13,5,5.51,Graduated
S104816,Student_4816,Female,28,Engineering,100,2.57,88.08,20,2,6.56,Graduated
S104817,Student_4817,Female,29,Medicine,400,3.19,89.06,5,4,10.92,Graduated
S104818,Student_4818,Male,18,Medicine,500,2.8,66.39,5,7,14.77,In Progress
S104819,Student_4819,Male,26,Computer Science,300,2.87,94.21,9,7,10.31,Graduated
S104820,Student_4820,Female,17,Engineering,300,3.04,98.86,5,5,18.88,Graduated
S104821,Student_4821,Male,20,Medicine,100,2.33,98.68,14,0,5.52,Graduated
S104822,Student_4822,Male,25,Law,300,3.72,75.15,13,1,6.78,Graduated
S104823,Student_4823,Female,28,Business Admin,500,3.47,73.57,8,2,12.79,In Progress
S104824,Student_4824,Male,25,Law,200,2.31,67.44,6,5,9.18,Graduated
S104825,Student_4825,Female,20,Education,100,3.99,57.99,7,3,15.69,Dropped
S104826,Student_4826,Female,25,Education,400,3.53,60.03,13,6,3.2,Graduated
S104827,Student_4827,Female,28,Engineering,300,3.07,52.95,19,6,11.45,Graduated
S104828,Student_4828,Male,22,Medicine,500,2.01,97.34,15,4,13.44,Dropped
S104829,Student_4829,Male,17,Law,300,2.55,77.19,12,7,0.94,Dropped
S104830,Student_4830,Male,26,Law,400,1.68,96.07,7,5,3.43,In Progress
S104831,Student_4831,Male,29,Business Admin,500,3.13,63.23,17,1,6.9,Graduated
S104832,Student_4832,Female,30,Engineering,400,3.59,57.89,12,2,3.23,In Progress
S104833,Student_4833,Female,22,Medicine,500,2.49,47.96,8,0,9.56,Graduated
S104834,Student_4834,Male,25,Engineering,200,3.0,58.01,10,0,13.42,Graduated
S104835,Student_4835,Female,29,Computer Science,500,3.69,93.41,8,3,7.33,Graduated
S104836,Student_4836,Female,18,Law,400,2.56,74.94,15,3,13.7,Graduated
S104837,Student_4837,Male,22,Engineering,100,3.39,67.15,9,3,4.85,In Progress
S104838,Student_4838,Female,18,Engineering,200,4.47,74.09,14,2,6.06,Graduated
S104839,Student_4839,Male,20,Business Admin,300,3.52,93.56,19,7,6.58,Dropped
S104840,Student_4840,Female,24,Computer Science,200,2.28,51.57,20,0,8.95,Dropped
S104841,Student_4841,Male,29,Education,200,2.98,97.94,13,7,1.76,Graduated
S104842,Student_4842,Female,23,Law,300,3.51,79.97,20,0,2.72,Graduated
S104843,Student_4843,Female,27,Business Admin,500,3.35,91.32,18,3,1.98,Dropped
S104844,Student_4844,Male,28,Engineering,200,2.25,71.52,6,3,11.17,Graduated
S104845,Student_4845,Male,29,Law,200,3.31,54.2,13,6,11.68,Graduated
S104846,Student_4846,Male,25,Education,100,2.85,74.05,7,4,0.0,Graduated
S104847,Student_4847,Male,23,Engineering,100,2.68,44.08,9,6,18.21,In Progress
S104848,Student_4848,Female,17,Computer Science,400,3.39,91.13,11,0,0.22,Graduated
S104849,Student_4849,Female,18,Law,300,4.23,78.97,17,3,14.51,Graduated
S104850,Student_4850,Male,22,Business Admin,500,2.48,56.97,18,6,15.28,Dropped
S104851,Student_4851,Female,23,Computer Science,500,3.32,56.47,18,3,15.69,Graduated
S104852,Student_4852,Male,19,Education,400,2.94,94.17,16,3,6.75,Graduated
S104853,Student_4853,Male,25,Education,500,3.43,90.45,18,5,10.55,In Progress
S104854,Student_4854,Female,29,Law,500,3.07,85.79,16,4,9.08,In Progress
S104855,Student_4855,Female,23,Education,100,2.6,64.89,6,0,19.02,In Progress
S104856,Student_4856,Male,30,Medicine,500,2.57,92.35,18,0,8.67,Graduated
S104857,Student_4857,Male,22,Business Admin,500,3.32,54.81,8,0,16.94,Graduated
S104858,Student_4858,Male,29,Law,400,3.09,41.46,5,4,4.93,Graduated
S104859,Student_4859,Female,22,Medicine,400,3.43,65.97,17,2,6.89,Graduated
S104860,Student_4860,Female,17,Education,200,1.88,95.17,17,4,8.49,Graduated
S104861,Student_4861,Female,29,Law,500,3.77,74.27,15,6,10.09,Graduated
S104862,Student_4862,Female,21,Medicine,500,3.99,53.77,7,5,9.73,In Progress
S104863,Student_4863,Male,26,Education,500,3.11,79.05,18,1,7.03,In Progress
S104864,Student_4864,Male,19,Engineering,100,3.46,84.7,10,6,0.0,Graduated
S104865,Student_4865,Male,23,Engineering,500,3.68,73.02,6,5,3.68,Graduated
S104866,Student_4866,Male,26,Computer Science,100,2.87,90.56,12,6,12.76,Graduated
S104867,Student_4867,Male,19,Engineering,200,3.16,75.54,11,4,14.39,Graduated
S104868,Student_4868,Male,21,Medicine,300,3.34,45.76,7,6,8.58,In Progress
S104869,Student_4869,Female,23,Business Admin,500,2.63,88.57,5,1,5.95,Graduated
S104870,Student_4870,Female,30,Engineering,400,3.1,48.78,19,6,1.58,Dropped
S104871,Student_4871,Male,19,Law,400,1.59,92.97,20,5,16.93,Graduated
S104872,Student_4872,Male,29,Law,500,2.56,71.31,20,3,12.7,In Progress
S104873,Student_4873,Female,29,Law,100,4.03,83.91,16,6,3.85,Graduated
S104874,Student_4874,Female,26,Engineering,400,3.27,98.33,16,7,11.68,Graduated
S104875,Student_4875,Female,18,Engineering,400,2.44,65.92,14,1,10.36,In Progress
S104876,Student_4876,Female,22,Computer Science,200,2.14,67.58,8,4,15.19,Graduated
S104877,Student_4877,Male,24,Business Admin,200,4.77,89.55,17,2,10.85,Graduated
S104878,Student_4878,Male,20,Business Admin,200,2.51,46.61,8,0,9.55,Graduated
S104879,Student_4879,Male,25,Education,400,2.65,41.66,15,4,13.08,Graduated
S104880,Student_4880,Male,28,Computer Science,400,3.42,76.26,20,0,14.91,In Progress
S104881,Student_4881,Male,28,Medicine,500,2.42,50.05,9,5,10.05,In Progress
S104882,Student_4882,Female,24,Law,500,3.26,55.34,7,1,4.4,Graduated
S104883,Student_4883,Male,23,Engineering,100,3.02,98.58,19,3,12.89,Dropped
S104884,Student_4884,Female,30,Education,400,2.18,79.19,15,7,13.11,Graduated
S104885,Student_4885,Male,23,Education,500,3.04,91.35,6,3,11.59,Graduated
S104886,Student_4886,Male,19,Engineering,500,3.23,93.87,19,4,12.09,In Progress
S104887,Student_4887,Male,30,Computer Science,200,2.26,47.28,6,7,7.45,Graduated
S104888,Student_4888,Male,22,Education,200,3.36,95.67,12,6,10.67,Graduated
S104889,Student_4889,Male,29,Business Admin,200,3.49,91.99,17,1,14.8,Graduated
S104890,Student_4890,Female,29,Computer Science,300,2.28,42.72,11,7,12.13,Graduated
S104891,Student_4891,Female,21,Engineering,500,3.34,98.63,16,1,14.73,Graduated
S104892,Student_4892,Female,17,Computer Science,200,3.16,67.5,18,0,14.64,Graduated
S104893,Student_4893,Male,27,Business Admin,200,2.76,98.47,18,5,19.11,Graduated
S104894,Student_4894,Male,19,Law,400,2.82,89.43,5,6,15.71,Graduated
S104895,Student_4895,Female,29,Engineering,200,3.28,66.41,16,5,7.28,Graduated
S104896,Student_4896,Male,28,Business Admin,400,2.59,70.69,17,1,7.76,Graduated
S104897,Student_4897,Male,17,Engineering,100,3.4,56.51,13,6,0.83,Graduated
S104898,Student_4898,Female,20,Business Admin,200,2.44,69.22,7,2,5.99,In Progress
S104899,Student_4899,Male,26,Business Admin,400,2.49,46.45,7,3,12.4,In Progress
S104900,Student_4900,Female,19,Education,200,2.1,94.52,5,5,14.56,Graduated
S104901,Student_4901,Male,27,Education,100,1.8,82.79,15,7,5.33,Graduated
S104902,Student_4902,Female,20,Education,200,3.11,88.31,8,7,14.07,In Progress
S104903,Student_4903,Male,25,Law,400,1.63,71.87,14,2,10.76,Graduated
S104904,Student_4904,Male,19,Law,100,3.23,47.54,18,5,15.73,Graduated
S104905,Student_4905,Female,28,Business Admin,100,2.94,72.23,19,2,15.92,Graduated
S104906,Student_4906,Male,22,Medicine,100,4.32,59.75,16,0,12.0,Dropped
S104907,Student_4907,Male,22,Engineering,300,3.43,40.61,15,1,8.35,In Progress
S104908,Student_4908,Female,23,Education,400,3.36,76.9,20,0,11.54,Graduated
S104909,Student_4909,Male,25,Engineering,300,2.53,91.22,6,5,14.94,In Progress
S104910,Student_4910,Female,28,Business Admin,100,2.6,82.63,16,3,16.23,Graduated
S104911,Student_4911,Male,23,Computer Science,300,2.71,53.41,18,6,8.59,Graduated
S104912,Student_4912,Male,30,Business Admin,200,2.98,89.15,7,0,16.54,Graduated
S104913,Student_4913,Male,17,Law,300,2.59,58.57,16,5,9.29,Dropped
S104914,Student_4914,Male,24,Medicine,500,3.4,53.11,15,7,23.25,Graduated
S104915,Student_4915,Female,21,Computer Science,100,2.73,97.67,17,2,7.5,In Progress
S104916,Student_4916,Male,25,Engineering,100,3.78,41.0,5,6,5.76,In Progress
S104917,Student_4917,Female,26,Law,400,2.42,50.05,7,0,14.48,In Progress
S104918,Student_4918,Male,29,Education,200,3.52,68.02,18,7,13.9,Graduated
S104919,Student_4919,Male,28,Computer Science,400,4.35,50.02,8,1,4.12,In Progress
S104920,Student_4920,Male,21,Law,300,4.24,50.01,19,0,9.65,In Progress
S104921,Student_4921,Male,21,Engineering,500,2.4,78.06,10,1,12.97,In Progress
S104922,Student_4922,Female,28,Business Admin,500,3.81,89.14,20,7,10.22,Dropped
S104923,Student_4923,Female,28,Engineering,500,1.44,79.7,7,6,14.76,Graduated
S104924,Student_4924,Female,30,Computer Science,500,1.91,46.09,15,6,12.09,Dropped
S104925,Student_4925,Female,18,Computer Science,200,3.42,93.72,10,2,14.18,Graduated
S104926,Student_4926,Male,28,Business Admin,300,3.31,95.36,16,1,11.28,Graduated
S104927,Student_4927,Female,27,Computer Science,500,3.42,56.86,16,1,15.08,In Progress
S104928,Student_4928,Female,19,Medicine,100,2.66,73.19,6,6,15.16,Dropped
S104929,Student_4929,Male,26,Education,300,2.22,69.11,19,5,10.93,Graduated
S104930,Student_4930,Male,25,Law,200,1.73,80.09,18,1,9.92,Graduated
S104931,Student_4931,Male,23,Business Admin,500,2.4,98.68,18,6,8.28,Graduated
S104932,Student_4932,Male,17,Engineering,200,3.46,99.18,15,6,8.68,Dropped
S104933,Student_4933,Female,19,Engineering,500,3.6,70.55,12,5,11.61,Graduated
S104934,Student_4934,Female,28,Education,100,3.21,45.52,9,1,13.68,Graduated
S104935,Student_4935,Male,18,Computer Science,300,3.14,60.07,5,3,15.84,In Progress
S104936,Student_4936,Male,17,Computer Science,100,4.19,64.81,10,4,1.49,Graduated
S104937,Student_4937,Male,25,Engineering,500,3.98,72.08,20,5,0.0,In Progress
S104938,Student_4938,Female,24,Education,400,3.66,97.62,7,7,9.28,Graduated
S104939,Student_4939,Female,21,Engineering,300,3.81,55.75,8,3,10.67,Graduated
S104940,Student_4940,Male,27,Computer Science,200,3.24,72.2,14,0,0.26,Graduated
S104941,Student_4941,Male,28,Business Admin,500,3.33,57.46,12,3,11.13,Graduated
S104942,Student_4942,Female,18,Law,100,2.46,95.17,12,3,4.41,Graduated
S104943,Student_4943,Male,17,Computer Science,400,3.27,99.4,15,1,10.68,Dropped
S104944,Student_4944,Male,23,Business Admin,500,2.55,92.24,17,0,0.41,Graduated
S104945,Student_4945,Female,29,Law,200,3.87,60.32,12,0,7.22,Graduated
S104946,Student_4946,Male,27,Medicine,100,3.44,56.67,16,7,11.32,In Progress
S104947,Student_4947,Female,27,Education,300,2.7,65.87,9,7,12.89,Graduated
S104948,Student_4948,Male,18,Business Admin,400,3.49,84.85,20,2,10.54,In Progress
S104949,Student_4949,Male,17,Medicine,500,3.79,40.56,20,1,4.57,Graduated
S104950,Student_4950,Female,18,Computer Science,500,2.39,99.71,20,3,11.93,In Progress
S104951,Student_4951,Female,23,Education,500,2.82,93.0,17,2,5.72,In Progress
S104952,Student_4952,Male,23,Business Admin,500,2.32,41.43,18,2,12.29,In Progress
S104953,Student_4953,Female,26,Computer Science,100,2.97,62.93,5,5,18.37,Graduated
S104954,Student_4954,Male,22,Education,300,3.93,81.27,13,6,8.44,Graduated
S104955,Student_4955,Male,21,Education,200,3.0,54.48,18,7,20.43,In Progress
S104956,Student_4956,Female,19,Computer Science,400,3.41,48.57,15,6,13.07,Graduated
